ID,False_ID,LON,LAT,Species_Na,Family,Vegetation,Life_Form,No_of_Indi
3885,1-And-321,92.59138889000,11.56805556000,Celtis timorensis,Ulmaceae,Rhizophora,T,1
10339,1-And-71,92.75241667000,12.24408333000,Celtis timorensis,Ulmaceae,Rhizophora,T,1
59640,1-Nic-8,93.51222222000,8.03608333300,Celtis timorensis,Ulmaceae,Rhizophora,T,2
59534,1-Nic-55,92.78252778000,12.25444444000,Celtis timorensis,Ulmaceae,Syzigium swamp,T,2
3635,1-And-31,92.80278045000,12.13192262000,Centella asiatica,Apiaceae,Mangrove,H,1
5429,1-And-39,93.86184804000,6.81914054000,Centella asiatica,Apiaceae,Rhizophora,H,1
59510,1-Nic-55,92.78252778000,12.25444444000,Cerbera manghas,Apocynaceae,Syzigium swamp,T,1
8641,1-And-601,92.57286111000,10.80094665000,Cerbera odollam,Apocynaceae,Littoral Swamp,T,1
8755,1-And-605,92.48701650000,10.51861259000,Cerbera odollam,Apocynaceae,Littoral Swamp,T,1
8775,1-And-605,92.48701650000,10.51861259000,Cerbera odollam,Apocynaceae,Littoral Swamp,T,12
9188,1-And-617,92.59197456000,10.67945188000,Cerbera odollam,Apocynaceae,Littoral Swamp,T,4
58530,1-Nic-37,93.83938545000,6.77014577400,Cerbera odollam,Apocynaceae,Lowland swamp,T,1
58660,1-Nic-43,93.90684509000,7.02976304000,Cerbera odollam,Apocynaceae,Lowland swamp,T,1
8942,1-And-611,92.39313889000,10.77886111000,Cerbera odollam,Apocynaceae,Rhizophora,T,1
8953,1-And-611,92.39313889000,10.77886111000,Cerbera odollam,Apocynaceae,Rhizophora,T,2
3079,1-And-277,92.89553683000,12.45322829000,Ceriops decandra,Rhizophoraceae,Mangrove,S,1
2826,1-And-261,92.88033333000,12.47300000000,Ceriops tagal,Rhizophoraceae,Lumnitzera,T,1
3341,1-And-29,92.80900556000,12.13426635000,Ceriops tagal,Avicenniaceae,Mangrove,T,2
58880,1-Nic-504,93.90892609000,7.03883083600,Ceriops tagal,Avicenniaceae,Mangrove,T,1
1574,1-And-216,92.91708333000,12.87833333000,Ceriops tagal,Rhizophoraceae,Mangrove,T,1
2450,1-And-246,92.84835550000,12.47859238000,Ceriops tagal,Rhizophoraceae,Mangrove,T,1
2471,1-And-248,92.97332291000,12.02428693000,Ceriops tagal,Rhizophoraceae,Mangrove,T,1
2473,1-And-249,92.85000000000,12.49930556000,Ceriops tagal,Rhizophoraceae,Mangrove,T,1
2795,1-And-26,93.87483608000,7.13198094200,Ceriops tagal,Rhizophoraceae,Mangrove,T,1
2920,1-And-268,92.94947222000,12.61830556000,Ceriops tagal,Rhizophoraceae,Mangrove,T,1
2965,1-And-272,92.90961425000,12.46147096000,Ceriops tagal,Rhizophoraceae,Mangrove,T,1
3080,1-And-277,92.89553683000,12.45322829000,Ceriops tagal,Rhizophoraceae,Mangrove,T,1
3334,1-And-29,92.80900556000,12.13426635000,Ceriops tagal,Rhizophoraceae,Mangrove,T,1
3335,1-And-29,92.80900556000,12.13426635000,Ceriops tagal,Rhizophoraceae,Mangrove,T,1
3353,1-And-29,92.80900556000,12.13426635000,Ceriops tagal,Rhizophoraceae,Mangrove,T,4
3631,1-And-31,92.80278045000,12.13192262000,Ceriops tagal,Rhizophoraceae,Mangrove,T,1
4077,1-And-331,92.72966794000,11.56002001000,Ceriops tagal,Rhizophoraceae,Mangrove,T,1
4447,1-And-349,92.64861111000,11.64647222000,Ceriops tagal,Rhizophoraceae,Mangrove,T,1
4452,1-And-35,92.59400299000,11.97354753000,Ceriops tagal,Rhizophoraceae,Mangrove,T,1
4457,1-And-350,92.65988889000,11.82608333000,Ceriops tagal,Rhizophoraceae,Mangrove,T,1
4536,1-And-354,92.61380556000,11.71863889000,Ceriops tagal,Rhizophoraceae,Mangrove,T,1
8858,1-And-609,92.38872222000,10.78155556000,Ceriops tagal,Rhizophoraceae,Mangrove,T,1
8868,1-And-609,92.38872222000,10.78155556000,Ceriops tagal,Rhizophoraceae,Mangrove,T,10
8919,1-And-610,92.38632564000,10.78439658000,Ceriops tagal,Rhizophoraceae,Mangrove,T,1
8920,1-And-610,92.38632564000,10.78439658000,Ceriops tagal,Rhizophoraceae,Mangrove,T,1
8930,1-And-610,92.38632564000,10.78439658000,Ceriops tagal,Rhizophoraceae,Mangrove,T,10
8935,1-And-610,92.38632564000,10.78439658000,Ceriops tagal,Rhizophoraceae,Mangrove,T,20
10244,1-And-68,92.75091945000,12.24246427000,Ceriops tagal,Rhizophoraceae,Mangrove,T,1
10364,1-And-73,93.00794653000,13.66766669000,Ceriops tagal,Rhizophoraceae,Mangrove,T,1
58319,1-Nic-27,93.88044566000,7.10400042300,Ceriops tagal,Rhizophoraceae,Mangrove,T,1
58567,1-Nic-39,93.86184804000,6.81914054000,Ceriops tagal,Rhizophoraceae,Mangrove,T,1
58879,1-Nic-504,93.90892609000,7.03883083600,Ceriops tagal,Rhizophoraceae,Mangrove,T,1
59314,1-Nic-518,93.80792334000,6.81941870300,Ceriops tagal,Rhizophoraceae,Mangrove,T,1
4710,1-And-36,92.76055556000,12.15152778000,Ceriops tagal,Rhizophoraceae,Rhizophora,T,1
5650,1-And-40,93.89390856000,7.07740136000,Ceriops tagal,Rhizophoraceae,Rhizophora,T,1
10672,1-And-86,93.00094444000,12.06125000000,Ceriops tagal,Rhizophoraceae,Rhizophora,T,1
3649,1-And-310,92.71202853000,11.79844243000,Ceriops tagal,Rhizophoraceae,Xylocarpus,T,1
4412,1-And-348,92.64855556000,11.64400000000,Champereia manillana,Opilacaceae,Mangrove,S,1
59619,1-Nic-8,93.51222222000,8.03608333300,Champereia manillana,Monimiaceae,Rhizophora,S,1
502,1-And-118,93.05612671000,11.84197222000,Champereia manillana,Opilacaceae,Rhizophora,S,1
790,1-And-126,93.04730429000,11.83915955000,Champereia manillana,Opilacaceae,Rhizophora,S,1
4361,1-And-343,92.62808459000,11.43994305000,Champereia manillana,Opilacaceae,Rhizophora,S,2
59511,1-Nic-55,92.78252778000,12.25444444000,Champereia manillana,Monimiaceae,Syzigium swamp,S,1
3833,1-And-316,92.54119130000,11.56309929000,Chassalia curviflora,Rubiaceae,Rhizophora,S,15
5,1-And-1,92.76544444000,12.16533333000,Cheilocostus speciosus,Zingiberaceae,Rhizophora,H,14
5430,1-And-39,93.86184804000,6.81914054000,Cheilocostus speciosus,Zingiberaceae,Rhizophora,H,1
59410,1-Nic-520,93.85222222000,6.81827777800,Chilocarpus denudatus,Apocynaceae,Littoral Swamp,H,1
58672,1-Nic-43,93.90684509000,7.02976304000,Chilocarpus denudatus,Apocynaceae,Lowland swamp,H,1
3842,1-And-317,92.54945387000,11.56176990000,Chionanthus mala-elengi,Olacaceae,Rhizophora,T,4
3879,1-And-320,92.59136111000,11.56811111000,Chionanthus parkinsonii,Olacaceae,Rhizophora,S,1
5002,1-And-371,92.73314547000,11.69898553000,Christella parasitica,Thelypleridaceae,Avicennia,H,2
5006,1-And-371,92.73314547000,11.69898553000,Chromolaena odorata,Asteraceae,Avicennia,H,14
3886,1-And-321,92.59138889000,11.56805556000,Chydenanthus excelsus,Barringtoniaceae,Rhizophora,T,1
58607,1-Nic-42,93.91141369000,7.03259943700,Cinnamomum bejolghota,Lauraceae,Littoral Swamp,T,1
3349,1-And-29,92.80900556000,12.13426635000,Cissus javana,Vitaceae,Mangrove,C,1
3352,1-And-29,92.80900556000,12.13426635000,Cissus javana,Vitaceae,Mangrove,C,1
3342,1-And-29,92.80900556000,12.13426635000,Claoxylon indicum,Euphorbiaceae,Mangrove,T,1
3640,1-And-31,92.80278045000,12.13192262000,Claoxylon indicum,Euphorbiaceae,Mangrove,T,3
58531,1-Nic-37,93.83938545000,6.77014577400,Claoxylon rostratum,Euphorbiaceae,Lowland swamp,T,2
59641,1-Nic-8,93.51222222000,8.03608333300,Clematis smilacifolia,Ranunculaceae,Rhizophora,C,1
59518,1-Nic-55,92.78252778000,12.25444444000,Clerodendrum paniculatum,Verbanaceae,Syzigium swamp,S,1
10009,1-And-638,92.46770231000,10.53464675000,Colocasia esculenta,Araceae,Littoral Swamp,T,8
4431,1-And-348,92.64855556000,11.64400000000,Colocasia esculenta,Araceae,Mangrove,T,1
779,1-And-126,93.04730429000,11.83915955000,Colocasia esculenta,Araceae,Rhizophora,T,1
3895,1-And-321,92.59138889000,11.56805556000,Colocasia esculenta,Araceae,Rhizophora,T,6
4006,1-And-328,92.53766667000,11.58425000000,Colocasia esculenta,Araceae,Rhizophora,T,1
58859,1-Nic-502,93.86255556000,6.81638888900,Combretum latifolium,Combretaceae,Littoral Swamp,C,1
9178,1-And-617,92.59197456000,10.67945188000,Crinum asiaticum,Agavaceae,Littoral Swamp,H,2
8929,1-And-610,92.38632564000,10.78439658000,Crinum asiaticum,Agavaceae,Mangrove,H,1
8951,1-And-611,92.39313889000,10.77886111000,Crinum asiaticum,Agavaceae,Rhizophora,H,1
5003,1-And-371,92.73314547000,11.69898553000,Curcuma mangga,Zingiberaceae,Avicennia,H,4
2953,1-And-27,92.81229143000,12.12951578000,Cyathula prostrata,Cycadaceae,Mangrove,H,3
3336,1-And-29,92.80900556000,12.13426635000,Cyathula prostrata,Cycadaceae,Mangrove,H,1
3343,1-And-29,92.80900556000,12.13426635000,Cyathula prostrata,Cycadaceae,Mangrove,H,4
3641,1-And-31,92.80278045000,12.13192262000,Cyathula prostrata,Cycadaceae,Mangrove,H,1
3087,1-And-28,92.81527204000,12.13209656000,Cyathula prostrata,Cycadaceae,Rhizophora,H,1
3092,1-And-28,92.81527204000,12.13209656000,Cyathula prostrata,Cycadaceae,Rhizophora,H,2
3636,1-And-31,92.80278045000,12.13192262000,Cynodon dactylon,Poaceae,Mangrove,H,10
4405,1-And-347,92.64838889000,11.64338889000,Cynometra iripa,Caesalpiniaceae,Mangrove,T,1
5004,1-And-371,92.73314547000,11.69898553000,Cyrtococcum patens,Poaceae,Avicennia,H,6
5012,1-And-371,92.73314547000,11.69898553000,Daemonorops acamptostachys,Arecaceae,Avicennia,T,4
59552,1-Nic-56,93.64582756000,7.12103496100,Daemonorops acamptostachys,Arecaceae,Littoral Swamp,T,2
1678,1-And-221,92.85019444000,12.86419444000,Daemonorops acamptostachys,Arecaceae,Mangrove,T,1
4012,1-And-328,92.53766667000,11.58425000000,Daemonorops acamptostachys,Arecaceae,Rhizophora,T,2
1619,1-And-219,92.87647222000,12.88469444000,Dalbergia confertiflora,Fabaceae,Mangrove,C,1
59460,1-Nic-523,93.39619178000,7.99573101200,Dendrobium anceps,Orchidaceae,Littoral Swamp,H,6
58542,1-Nic-37,93.83938545000,6.77014577400,Dendrobium crumenatum,Orchidaceae,Lowland swamp,H,1
8921,1-And-610,92.38632564000,10.78439658000,Dendrolobium umbellatum,Fabaceae,Mangrove,S,1
8931,1-And-610,92.38632564000,10.78439658000,Dendrolobium umbellatum,Fabaceae,Mangrove,S,7
8936,1-And-610,92.38632564000,10.78439658000,Dendrolobium umbellatum,Fabaceae,Mangrove,S,4
8959,1-And-611,92.39313889000,10.77886111000,Dendrolobium umbellatum,Fabaceae,Rhizophora,S,10
791,1-And-126,93.04730429000,11.83915955000,Derris elliptica,Fabaceae,Rhizophora,C,13
5432,1-And-39,93.86184804000,6.81914054000,Desmodium triflorum,Fabaceae,Rhizophora,H,5
59381,1-Nic-520,93.85222222000,6.81827777800,Dillenia indica,Dilleniaceae,Littoral Swamp,T,1
58650,1-Nic-43,93.90684509000,7.02976304000,Dillenia indica,Dilleniaceae,Lowland swamp,T,1
3870,1-And-320,92.59136111000,11.56811111000,Dillenia indica,Dilleniaceae,Rhizophora,T,1
8729,1-And-604,92.53820467000,10.53271642000,Dillenia parviflora,Dilleniaceae,Littoral Swamp,T,1
8654,1-And-601,92.57286111000,10.80094665000,Dimocarpus longan,Clusiaceae,Littoral Swamp,T,3
58644,1-Nic-42,93.91141369000,7.03259943700,Dinochloa andamanica,Poaceae,Littoral Swamp,S,1
59411,1-Nic-520,93.85222222000,6.81827777800,Dinochloa andamanica,Poaceae,Littoral Swamp,S,1
58673,1-Nic-43,93.90684509000,7.02976304000,Dinochloa andamanica,Poaceae,Lowland swamp,S,1
1680,1-And-221,92.85019444000,12.86419444000,Dinochloa andamanica,Poaceae,Mangrove,S,20
1692,1-And-222,92.84825000000,12.86038889000,Dinochloa andamanica,Poaceae,Mangrove,S,8
4442,1-And-348,92.64855556000,11.64400000000,Dinochloa andamanica,Poaceae,Mangrove,S,1
4566,1-And-355,92.61352778000,11.69780556000,Dinochloa andamanica,Poaceae,Mangrove,S,1
59642,1-Nic-8,93.51222222000,8.03608333300,Dinochloa andamanica,Poaceae,Rhizophora,S,4
3887,1-And-321,92.59138889000,11.56805556000,Diospyros abyssinica,Ebenaceae,Rhizophora,T,1
1630,1-And-219,92.87647222000,12.88469444000,Diospyros crumenata,Ebenaceae,Mangrove,T,2
1671,1-And-221,92.85019444000,12.86419444000,Diospyros crumenata,Ebenaceae,Mangrove,T,3
4555,1-And-355,92.61352778000,11.69780556000,Diospyros crumenata,Ebenaceae,Mangrove,T,1
3871,1-And-320,92.59136111000,11.56811111000,Diospyros crumenata,Ebenaceae,Rhizophora,T,1
3899,1-And-321,92.59138889000,11.56805556000,Diospyros crumenata,Ebenaceae,Rhizophora,T,1
8723,1-And-603,92.54334435000,10.53684878000,Diospyros kurzii,Ebenaceae,Littoral Swamp,T,8
8730,1-And-604,92.53820467000,10.53271642000,Diospyros kurzii,Ebenaceae,Littoral Swamp,T,1
8749,1-And-604,92.53820467000,10.53271642000,Diospyros kurzii,Ebenaceae,Littoral Swamp,T,8
8782,1-And-606,92.50716667000,10.51374617000,Diospyros kurzii,Ebenaceae,Littoral Swamp,T,1
8790,1-And-606,92.50716667000,10.51374617000,Diospyros kurzii,Ebenaceae,Littoral Swamp,T,3
8797,1-And-606,92.50716667000,10.51374617000,Diospyros kurzii,Ebenaceae,Littoral Swamp,T,8
1672,1-And-221,92.85019444000,12.86419444000,Diospyros marmorata,Ebenaceae,Mangrove,T,1
1681,1-And-221,92.85019444000,12.86419444000,Diospyros marmorata,Ebenaceae,Mangrove,T,8
504,1-And-118,93.05612671000,11.84197222000,Diospyros marmorata,Ebenaceae,Rhizophora,T,1
3836,1-And-317,92.54945387000,11.56176990000,Diospyros marmorata,Ebenaceae,Rhizophora,T,1
4964,1-And-37,93.83938545000,6.77014577400,Diospyros marmorata,Ebenaceae,Rhizophora,T,1
10340,1-And-71,92.75241667000,12.24408333000,Diospyros marmorata,Ebenaceae,Rhizophora,T,1
10352,1-And-71,92.75241667000,12.24408333000,Diospyros marmorata,Ebenaceae,Rhizophora,T,3
59643,1-Nic-8,93.51222222000,8.03608333300,Diospyros marmorata,Ebenaceae,Rhizophora,T,1
1624,1-And-219,92.87647222000,12.88469444000,Diospyros montana,Ebenaceae,Mangrove,T,2
7901,1-And-531,92.79564025000,12.90798919000,Diospyros pilosiuscula,Ebenaceae,Mangrove,T,1
3881,1-And-320,92.59136111000,11.56811111000,Diospyros pilosiuscula,Ebenaceae,Rhizophora,T,14
8655,1-And-601,92.57286111000,10.80094665000,Diospyros pyrrhocarpa,Ebenaceae,Littoral Swamp,T,2
8743,1-And-604,92.53820467000,10.53271642000,Diospyros pyrrhocarpa,Ebenaceae,Littoral Swamp,T,6
5348,1-And-386,92.72400000000,12.10219444000,Diospyros pyrrhocarpa,Ebenaceae,Mangrove,T,2
7902,1-And-531,92.79564025000,12.90798919000,Diospyros pyrrhocarpa,Ebenaceae,Mangrove,T,1
505,1-And-118,93.05612671000,11.84197222000,Diospyros pyrrhocarpa,Ebenaceae,Rhizophora,T,1
4982,1-And-37,93.83938545000,6.77014577400,Diospyros pyrrhocarpa,Ebenaceae,Rhizophora,T,9
58608,1-Nic-42,93.91141369000,7.03259943700,Diospyros variegata,Ebenaceae,Littoral Swamp,T,1
58630,1-Nic-42,93.91141369000,7.03259943700,Diospyros variegata,Ebenaceae,Littoral Swamp,T,4
59455,1-Nic-523,93.39619178000,7.99573101200,Diospyros variegata,Ebenaceae,Littoral Swamp,T,6
58651,1-Nic-43,93.90684509000,7.02976304000,Diospyros variegata,Ebenaceae,Lowland swamp,T,1
58661,1-Nic-43,93.90684509000,7.02976304000,Diospyros variegata,Ebenaceae,Lowland swamp,T,2
9,1-And-1,92.76544444000,12.16533333000,Diospyros variegata,Ebenaceae,Rhizophora,T,3
4334,1-And-343,92.62808459000,11.43994305000,Diospyros variegata,Ebenaceae,Rhizophora,T,1
4965,1-And-37,93.83938545000,6.77014577400,Diospyros variegata,Ebenaceae,Rhizophora,T,1
58599,1-Nic-41,93.91160813000,7.03262721400,Diploclisia glaucescens,Menispermaceae,Littoral Swamp,C,1
8701,1-And-603,92.54334435000,10.53684878000,Diploknema butyracea,Sapotaceae,Littoral Swamp,T,1
8756,1-And-605,92.48701650000,10.51861259000,Diploknema butyracea,Sapotaceae,Littoral Swamp,T,1
8829,1-And-608,92.42000365000,10.60898788000,Diploknema butyracea,Sapotaceae,Littoral Swamp,T,1
3338,1-And-29,92.80900556000,12.13426635000,Diploknema butyracea,Sapotaceae,Mangrove,T,1
8922,1-And-610,92.38632564000,10.78439658000,Diploknema butyracea,Sapotaceae,Mangrove,T,1
3900,1-And-321,92.59138889000,11.56805556000,Diploknema butyracea,Sapotaceae,Rhizophora,T,1
8943,1-And-611,92.39313889000,10.77886111000,Diploknema butyracea,Sapotaceae,Rhizophora,T,1
8961,1-And-611,92.39313889000,10.77886111000,Diploknema butyracea,Sapotaceae,Rhizophora,T,6
10353,1-And-71,92.75241667000,12.24408333000,Diploknema butyracea,Sapotaceae,Rhizophora,T,2
4432,1-And-348,92.64855556000,11.64400000000,Dipteracanthus prostratus,Acanthaceae,Mangrove,H,1
8702,1-And-603,92.54334435000,10.53684878000,Dipterocarpus alatus,Dipterocarpaceae,Littoral Swamp,T,1
7903,1-And-531,92.79564025000,12.90798919000,Dipterocarpus gracilis,Dipterocarpaceae,Mangrove,T,1
506,1-And-118,93.05612671000,11.84197222000,Dipterocarpus grandiflorus,Dipterocarpaceae,Rhizophora,T,1
10341,1-And-71,92.75241667000,12.24408333000,Dipterocarpus grandiflorus,Dipterocarpaceae,Rhizophora,T,1
4413,1-And-348,92.64855556000,11.64400000000,Dipterocarpus turbinatus,Dipterocarpaceae,Mangrove,T,1
4556,1-And-355,92.61352778000,11.69780556000,Dipterocarpus turbinatus,Dipterocarpaceae,Mangrove,T,2
5329,1-And-386,92.72400000000,12.10219444000,Dipterocarpus turbinatus,Dipterocarpaceae,Mangrove,T,1
5343,1-And-386,92.72400000000,12.10219444000,Dipterocarpus turbinatus,Dipterocarpaceae,Mangrove,T,6
4335,1-And-343,92.62808459000,11.43994305000,Dipterocarpus turbinatus,Dipterocarpaceae,Rhizophora,T,1
4353,1-And-343,92.62808459000,11.43994305000,Dipterocarpus turbinatus,Dipterocarpaceae,Rhizophora,T,4
4362,1-And-343,92.62808459000,11.43994305000,Dipterocarpus turbinatus,Dipterocarpaceae,Rhizophora,T,2
10354,1-And-71,92.75241667000,12.24408333000,Dipterocarpus turbinatus,Dipterocarpaceae,Rhizophora,T,5
8656,1-And-601,92.57286111000,10.80094665000,Dracaena angustifolia,Agavaceae,Littoral Swamp,S,15
8659,1-And-601,92.57286111000,10.80094665000,Dracaena angustifolia,Agavaceae,Littoral Swamp,S,6
8720,1-And-603,92.54334435000,10.53684878000,Dracaena angustifolia,Agavaceae,Littoral Swamp,S,8
8744,1-And-604,92.53820467000,10.53271642000,Dracaena angustifolia,Agavaceae,Littoral Swamp,S,2
8783,1-And-606,92.50716667000,10.51374617000,Dracaena angustifolia,Agavaceae,Littoral Swamp,S,1
59542,1-Nic-56,93.64582756000,7.12103496100,Dracaena angustifolia,Agavaceae,Littoral Swamp,S,1
8724,1-And-603,92.54334435000,10.53684878000,Dracaena angustifolia,Lilliaceae,Littoral Swamp,S,20
8798,1-And-606,92.50716667000,10.51374617000,Dracaena angustifolia,Lilliaceae,Littoral Swamp,S,16
4414,1-And-348,92.64855556000,11.64400000000,Dracaena angustifolia,Agavaceae,Mangrove,S,1
4570,1-And-355,92.61352778000,11.69780556000,Dracaena angustifolia,Agavaceae,Mangrove,S,2
3818,1-And-316,92.54119130000,11.56309929000,Dracaena angustifolia,Agavaceae,Rhizophora,S,1
3872,1-And-320,92.59136111000,11.56811111000,Dracaena angustifolia,Agavaceae,Rhizophora,S,1
3888,1-And-321,92.59138889000,11.56805556000,Dracaena angustifolia,Agavaceae,Rhizophora,S,1
10010,1-And-638,92.46770231000,10.53464675000,Dracaena pachyphylla,Agavaceae,Littoral Swamp,H,4
3837,1-And-317,92.54945387000,11.56176990000,Dracaena pachyphylla,Agavaceae,Rhizophora,H,1
8642,1-And-601,92.57286111000,10.80094665000,Dracaena spicata,Agavaceae,Littoral Swamp,T,1
8703,1-And-603,92.54334435000,10.53684878000,Dracaena spicata,Agavaceae,Littoral Swamp,T,1
8731,1-And-604,92.53820467000,10.53271642000,Dracaena spicata,Agavaceae,Littoral Swamp,T,1
8745,1-And-604,92.53820467000,10.53271642000,Dracaena spicata,Agavaceae,Littoral Swamp,T,4
8769,1-And-605,92.48701650000,10.51861259000,Dracaena spicata,Agavaceae,Littoral Swamp,T,10
8968,1-And-612,92.46378793000,10.85941388000,Dracaena spicata,Agavaceae,Littoral Swamp,T,1
58631,1-Nic-42,93.91141369000,7.03259943700,Dracaena spicata,Agavaceae,Littoral Swamp,T,1
58521,1-Nic-37,93.83938545000,6.77014577400,Dracaena spicata,Agavaceae,Lowland swamp,T,1
58532,1-Nic-37,93.83938545000,6.77014577400,Dracaena spicata,Agavaceae,Lowland swamp,T,1
58652,1-Nic-43,93.90684509000,7.02976304000,Dracaena spicata,Agavaceae,Lowland swamp,T,1
58662,1-Nic-43,93.90684509000,7.02976304000,Dracaena spicata,Agavaceae,Lowland swamp,T,9
4557,1-And-355,92.61352778000,11.69780556000,Dracaena spicata,Agavaceae,Mangrove,T,1
59315,1-Nic-518,93.80792334000,6.81941870300,Dracaena spicata,Agavaceae,Mangrove,T,1
3838,1-And-317,92.54945387000,11.56176990000,Dracaena spicata,Agavaceae,Rhizophora,T,1
3994,1-And-327,92.53766667000,11.58425000000,Dracaena spicata,Agavaceae,Rhizophora,T,1
4966,1-And-37,93.83938545000,6.77014577400,Dracaena spicata,Agavaceae,Rhizophora,T,1
58674,1-Nic-43,93.90684509000,7.02976304000,Drynaria quercifolia,Drynariaceae,Lowland swamp,H,1
59644,1-Nic-8,93.51222222000,8.03608333300,Drynaria quercifolia,Drynariaceae,Rhizophora,H,1
507,1-And-118,93.05612671000,11.84197222000,Duabanga grandiflora,Sonneraratiaceae,Rhizophora,T,1
1687,1-And-222,92.84825000000,12.86038889000,Elaeocarpus rugosus,Euphorbiaceae,Mangrove,T,1
514,1-And-118,93.05612671000,11.84197222000,Endocomia macrocoma,Myristicaceae,Rhizophora,T,1
4983,1-And-37,93.83938545000,6.77014577400,Endocomia macrocoma,Myristicaceae,Rhizophora,T,5
8732,1-And-604,92.53820467000,10.53271642000,Erythrina variegata,Fabaceae,Littoral Swamp,T,1
4542,1-And-355,92.61352778000,11.69780556000,Evodia glabra,Rutaceae,Mangrove,T,1
4571,1-And-355,92.61352778000,11.69780556000,Evodia glabra,Rutaceae,Mangrove,T,2
4336,1-And-343,92.62808459000,11.43994305000,Evodia glabra,Rutaceae,Rhizophora,T,1
2827,1-And-261,92.88033333000,12.47300000000,Excoecaria agallocha,Euphorbiaceae,Lumnitzera,T,1
2451,1-And-246,92.84835550000,12.47859238000,Excoecaria agallocha,Euphorbiaceae,Mangrove,T,1
2474,1-And-249,92.85000000000,12.49930556000,Excoecaria agallocha,Euphorbiaceae,Mangrove,T,1
2948,1-And-27,92.81229143000,12.12951578000,Excoecaria agallocha,Euphorbiaceae,Mangrove,T,1
2961,1-And-271,92.90600318000,12.47295168000,Excoecaria agallocha,Euphorbiaceae,Mangrove,T,1
3081,1-And-277,92.89553683000,12.45322829000,Excoecaria agallocha,Euphorbiaceae,Mangrove,T,1
3339,1-And-29,92.80900556000,12.13426635000,Excoecaria agallocha,Euphorbiaceae,Mangrove,T,1
3344,1-And-29,92.80900556000,12.13426635000,Excoecaria agallocha,Euphorbiaceae,Mangrove,T,1
58881,1-Nic-504,93.90892609000,7.03883083600,Excoecaria agallocha,Euphorbiaceae,Mangrove,T,1
3866,1-And-32,92.80644444000,12.12258333000,Excoecaria agallocha,Euphorbiaceae,Rhizophora,T,1
4400,1-And-346,92.68925947000,11.61435986000,Excoecaria agallocha,Euphorbiaceae,Rhizophora,T,1
5420,1-And-39,93.86184804000,6.81914054000,Excoecaria agallocha,Euphorbiaceae,Rhizophora,T,1
3642,1-And-31,92.80278045000,12.13192262000,Fagraea racemosa,Loganiaceae,Mangrove,T,5
8704,1-And-603,92.54334435000,10.53684878000,Ficus hispida,Moraceae,Littoral Swamp,T,1
8750,1-And-604,92.53820467000,10.53271642000,Ficus hispida,Moraceae,Littoral Swamp,T,2
10011,1-And-638,92.46770231000,10.53464675000,Ficus hispida,Moraceae,Littoral Swamp,T,3
59559,1-Nic-56,93.64582756000,7.12103496100,Ficus hispida,Moraceae,Littoral Swamp,T,5
508,1-And-118,93.05612671000,11.84197222000,Ficus hispida,Moraceae,Rhizophora,T,1
772,1-And-126,93.04730429000,11.83915955000,Ficus hispida,Moraceae,Rhizophora,T,1
1667,1-And-221,92.85019444000,12.86419444000,Ficus nervosa,Moraceae,Mangrove,T,1
1683,1-And-222,92.84825000000,12.86038889000,Ficus nervosa,Moraceae,Mangrove,T,1
59628,1-Nic-8,93.51222222000,8.03608333300,Ficus nervosa,Moraceae,Rhizophora,T,3
509,1-And-118,93.05612671000,11.84197222000,Ficus racemosa,Moraceae,Rhizophora,T,1
773,1-And-126,93.04730429000,11.83915955000,Ficus racemosa,Moraceae,Rhizophora,T,1
3088,1-And-28,92.81527204000,12.13209656000,Ficus rumphii,Moraceae,Rhizophora,T,1
58860,1-Nic-502,93.86255556000,6.81638888900,Ficus tinctoria,Moraceae,Littoral Swamp,T,1
59507,1-Nic-54,93.33388889000,7.94811111100,Ficus tinctoria,Moraceae,Rhizophora,T,1
8716,1-And-603,92.54334435000,10.53684878000,Firmiana colorata,Agavaceae,Littoral Swamp,T,50
8663,1-And-601,92.57286111000,10.80094665000,Flacourtia indica,Flacourtiaceae,Littoral Swamp,T,6
8774,1-And-605,92.48701650000,10.51861259000,Flacourtia indica,Flacourtiaceae,Littoral Swamp,T,1
8960,1-And-611,92.39313889000,10.77886111000,Flacourtia indica,Flacourtiaceae,Rhizophora,T,1
59645,1-Nic-8,93.51222222000,8.03608333300,Flagellaria indica,Flageriaceae,Rhizophora,C,1
59412,1-Nic-520,93.85222222000,6.81827777800,Flickingeria fimbriata,Orchidaceae,Littoral Swamp,H,1
59535,1-Nic-55,92.78252778000,12.25444444000,Flickingeria fimbriata,Orchidaceae,Syzigium swamp,H,1
4433,1-And-348,92.64855556000,11.64400000000,Freycinetia insignis,Pandanaceae,Mangrove,C,1
4549,1-And-355,92.61352778000,11.69780556000,Freycinetia insignis,Pandanaceae,Mangrove,C,1
6,1-And-1,92.76544444000,12.16533333000,Freycinetia insignis,Pandanaceae,Rhizophora,C,8
4007,1-And-328,92.53766667000,11.58425000000,Freycinetia insignis,Pandanaceae,Rhizophora,C,1
59536,1-Nic-55,92.78252778000,12.25444444000,Freycinetia insignis,Pandanaceae,Syzigium swamp,C,1
58594,1-Nic-41,93.91160813000,7.03262721400,Ganophyllum falcatum,Sapindaceae,Littoral Swamp,T,1
58609,1-Nic-42,93.91141369000,7.03259943700,Ganophyllum falcatum,Sapindaceae,Littoral Swamp,T,1
